set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
animated-features,2021,raya-and-the-last-dragon,2021,22,31019391,6330487.959184,4.900000,2025,6.000000,1.224490,37982927.755102
animated-features,2021,raya-and-the-last-dragon,2021,23,31572055,6443276.530612,4.900000,2025,6.000000,1.224490,38659659.183673
animated-features,2021,raya-and-the-last-dragon,2021,24,32064337,6543742.244898,4.900000,2025,6.000000,1.224490,39262453.469388
animated-features,2021,raya-and-the-last-dragon,2021,25,32592492,6651528.979592,4.900000,2025,6.000000,1.224490,39909173.877551
animated-features,2021,raya-and-the-last-dragon,2021,26,33080233,6751067.959184,4.900000,2025,6.000000,1.224490,40506407.755102
animated-features,2021,yasuke-01,2021,1,478383,97629.183673,4.900000,2025,6.000000,1.224490,585775.102041
animated-features,2021,yasuke-01,2021,2,1238388,252732.244898,4.900000,2025,6.000000,1.224490,1516393.469388
animated-features,2021,yasuke-01,2021,3,1915499,390918.163265,4.900000,2025,6.000000,1.224490,2345508.979592
animated-features,2021,yasuke-01,2021,4,2671423,545188.367347,4.900000,2025,6.000000,1.224490,3271130.204082
animated-features,2021,yasuke-01,2021,5,3356568,685013.877551,4.900000,2025,6.000000,1.224490,4110083.265306
animated-features,2021,yasuke-01,2021,6,4020190,820446.938776,4.900000,2025,6.000000,1.224490,4922681.632653
animated-features,2021,yasuke-01,2021,7,4515115,921452.040816,4.900000,2025,6.000000,1.224490,5528712.244898
animated-features,2021,yasuke-01,2021,8,5031459,1026828.367347,4.900000,2025,6.000000,1.224490,6160970.204082
animated-features,2021,yasuke-01,2021,9,5490366,1120482.857143,4.900000,2025,6.000000,1.224490,6722897.142857
animated-features,2021,yasuke-01,2021,10,5862662,1196461.632653,4.900000,2025,6.000000,1.224490,7178769.795918
animated-features,2022,turning-red,2022,1,2347235,442874.528302,5.300000,2025,6.000000,1.132075,2657247.169811
animated-features,2022,turning-red,2022,2,3808283,718543.962264,5.300000,2025,6.000000,1.132075,4311263.773585
animated-features,2022,turning-red,2022,3,5412883,1021298.679245,5.300000,2025,6.000000,1.132075,6127792.075472
animated-features,2022,turning-red,2022,4,6482574,1223127.169811,5.300000,2025,6.000000,1.132075,7338763.018868
animated-features,2022,turning-red,2022,5,7538521,1422362.452830,5.300000,2025,6.000000,1.132075,8534174.716981
animated-features,2022,turning-red,2022,6,8476679,1599373.396226,5.300000,2025,6.000000,1.132075,9596240.377358
animated-features,2022,turning-red,2022,7,9291676,1753146.415094,5.300000,2025,6.000000,1.132075,10518878.490566
animated-features,2022,turning-red,2022,8,9994693,1885791.132075,5.300000,2025,6.000000,1.132075,11314746.792453
animated-features,2022,turning-red,2022,9,10564004,1993208.301887,5.300000,2025,6.000000,1.132075,11959249.811321
animated-features,2022,turning-red,2022,10,11084864,2091483.773585,5.300000,2025,6.000000,1.132075,12548902.641509
animated-features,2022,turning-red,2022,11,11587646,2186348.301887,5.300000,2025,6.000000,1.132075,13118089.811321
animated-features,2022,turning-red,2022,12,12047968,2273201.509434,5.300000,2025,6.000000,1.132075,13639209.056604
animated-features,2022,turning-red,2022,13,12468709,2352586.603774,5.300000,2025,6.000000,1.132075,14115519.622642
animated-features,2022,turning-red,2022,14,12877038,2429629.811321,5.300000,2025,6.000000,1.132075,14577778.867925
animated-features,2022,turning-red,2022,15,13279797,2505622.075472,5.300000,2025,6.000000,1.132075,15033732.452830
animated-features,2023,spider-man-across-the-spider-verse,2023,1,2860486,529719.629630,5.400000,2025,6.000000,1.111111,3178317.777778
animated-features,2023,spider-man-across-the-spider-verse,2023,2,4876086,902978.888889,5.400000,2025,6.000000,1.111111,5417873.333333
animated-features,2023,spider-man-across-the-spider-verse,2023,3,6409433,1186932.037037,5.400000,2025,6.000000,1.111111,7121592.222222
animated-features,2023,spider-man-across-the-spider-verse,2023,4,7781893,1441091.296296,5.400000,2025,6.000000,1.111111,8646547.777778
animated-features,2023,spider-man-across-the-spider-verse,2023,5,8938812,1655335.555556,5.400000,2025,6.000000,1.111111,9932013.333333
animated-features,2023,spider-man-across-the-spider-verse,2023,6,10145409,1878779.444444,5.400000,2025,6.000000,1.111111,11272676.666667
animated-features,2023,spider-man-across-the-spider-verse,2023,7,11251251,2083565.000000,5.400000,2025,6.000000,1.111111,12501390.000000
animated-features,2023,spider-man-across-the-spider-verse,2023,8,12332487,2283793.888889,5.400000,2025,6.000000,1.111111,13702763.333333
animated-features,2023,spider-man-across-the-spider-verse,2023,9,13419981,2485181.666667,5.400000,2025,6.000000,1.111111,14911090.000000
animated-features,2023,spider-man-across-the-spider-verse,2023,10,14429901,2672203.888889,5.400000,2025,6.000000,1.111111,16033223.333333
animated-features,2023,spider-man-across-the-spider-verse,2023,11,15390594,2850110.000000,5.400000,2025,6.000000,1.111111,17100660.000000
animated-features,2023,spider-man-across-the-spider-verse,2023,12,16502780,3056070.370370,5.400000,2025,6.000000,1.111111,18336422.222222
animated-features,2023,spider-man-across-the-spider-verse,2023,13,18065456,3345454.814815,5.400000,2025,6.000000,1.111111,20072728.888889
animated-features,2023,spider-man-across-the-spider-verse,2023,14,19613000,3632037.037037,5.400000,2025,6.000000,1.111111,21792222.222222
animated-features,2023,spider-man-across-the-spider-verse,2023,15,21235557,3932510.555556,5.400000,2025,6.000000,1.111111,23595063.333333
animated-features,2023,spider-man-across-the-spider-verse,2023,16,22730454,4209343.333333,5.400000,2025,6.000000,1.111111,25256060.000000
animated-features,2023,spider-man-across-the-spider-verse,2023,17,24158767,4473845.740741,5.400000,2025,6.000000,1.111111,26843074.444444
animated-features,2023,spider-man-across-the-spider-verse,2023,18,25528082,4727422.592593,5.400000,2025,6.000000,1.111111,28364535.555556
animated-features,2023,spider-man-across-the-spider-verse,2023,19,27001433,5000265.370370,5.400000,2025,6.000000,1.111111,30001592.222222
animated-features,2023,spider-man-across-the-spider-verse,2023,20,28371721,5254022.407407,5.400000,2025,6.000000,1.111111,31524134.444444
animated-features,2023,spider-man-across-the-spider-verse,2023,21,29849362,5527659.629630,5.400000,2025,6.000000,1.111111,33165957.777778
animated-features,2023,spider-man-across-the-spider-verse,2023,22,31414324,5817467.407407,5.400000,2025,6.000000,1.111111,34904804.444444
animated-features,2023,spider-man-across-the-spider-verse,2023,23,32891378,6090995.925926,5.400000,2025,6.000000,1.111111,36545975.555556
animated-features,2023,spider-man-across-the-spider-verse,2023,24,34318658,6355307.037037,5.400000,2025,6.000000,1.111111,38131842.222222
animated-features,2023,spider-man-across-the-spider-verse,2023,25,35713367,6613586.481481,5.400000,2025,6.000000,1.111111,39681518.888889
animated-features,2023,spider-man-across-the-spider-verse,2023,26,37134891,6876831.666667,5.400000,2025,6.000000,1.111111,41260990.000000
animated-features,2023,spider-man-across-the-spider-verse,2023,27,37342322,6915244.814815,5.400000,2025,6.000000,1.111111,41491468.888889
animated-features,2023,super-mario-brothers-movie,2023,1,2164246,400786.296296,5.400000,2025,6.000000,1.111111,2404717.777778
animated-features,2023,super-mario-brothers-movie,2023,2,3867747,716249.444444,5.400000,2025,6.000000,1.111111,4297496.666667
animated-features,2023,super-mario-brothers-movie,2023,3,5189652,961046.666667,5.400000,2025,6.000000,1.111111,5766280.000000
animated-features,2023,super-mario-brothers-movie,2023,4,6392362,1183770.740741,5.400000,2025,6.000000,1.111111,7102624.444444
animated-features,2023,super-mario-brothers-movie,2023,5,7386820,1367929.629630,5.400000,2025,6.000000,1.111111,8207577.777778
animated-features,2023,super-mario-brothers-movie,2023,6,8335747,1543656.851852,5.400000,2025,6.000000,1.111111,9261941.111111
animated-features,2023,super-mario-brothers-movie,2023,7,9204783,1704589.444444,5.400000,2025,6.000000,1.111111,10227536.666667
animated-features,2023,super-mario-brothers-movie,2023,8,10018035,1855191.666667,5.400000,2025,6.000000,1.111111,11131150.000000
animated-features,2023,super-mario-brothers-movie,2023,9,10883628,2015486.666667,5.400000,2025,6.000000,1.111111,12092920.000000
animated-features,2023,super-mario-brothers-movie,2023,10,11696701,2166055.740741,5.400000,2025,6.000000,1.111111,12996334.444444
animated-features,2023,super-mario-brothers-movie,2023,11,12469278,2309125.555556,5.400000,2025,6.000000,1.111111,13854753.333333
animated-features,2023,super-mario-brothers-movie,2023,12,13180618,2440855.185185,5.400000,2025,6.000000,1.111111,14645131.111111
animated-features,2023,super-mario-brothers-movie,2023,13,13863036,2567228.888889,5.400000,2025,6.000000,1.111111,15403373.333333
animated-features,2023,super-mario-brothers-movie,2023,14,14475259,2680603.518519,5.400000,2025,6.000000,1.111111,16083621.111111
animated-features,2023,super-mario-brothers-movie,2023,15,15102140,2796692.592593,5.400000,2025,6.000000,1.111111,16780155.555556
animated-features,2023,super-mario-brothers-movie,2023,16,15709124,2909097.037037,5.400000,2025,6.000000,1.111111,17454582.222222
animated-features,2023,super-mario-brothers-movie,2023,17,16414700,3039759.259259,5.400000,2025,6.000000,1.111111,18238555.555556
animated-features,2023,super-mario-brothers-movie,2023,18,17277378,3199514.444444,5.400000,2025,6.000000,1.111111,19197086.666667
animated-features,2023,super-mario-brothers-movie,2023,19,18071298,3346536.666667,5.400000,2025,6.000000,1.111111,20079220.000000
animated-features,2024,boy-and-the-heron,2024,1,744879,135432.545455,5.500000,2025,6.000000,1.090909,812595.272727
animated-features,2024,boy-and-the-heron,2024,2,1472614,267748.000000,5.500000,2025,6.000000,1.090909,1606488.000000
animated-features,2024,boy-and-the-heron,2024,3,2443034,444188.000000,5.500000,2025,6.000000,1.090909,2665128.000000
animated-features,2024,boy-and-the-heron,2024,4,3543957,644355.818182,5.500000,2025,6.000000,1.090909,3866134.909091
animated-features,2024,boy-and-the-heron,2024,5,4690516,852821.090909,5.500000,2025,6.000000,1.090909,5116926.545455
animated-features,2024,boy-and-the-heron,2024,6,5944850,1080881.818182,5.500000,2025,6.000000,1.090909,6485290.909091
animated-features,2024,boy-and-the-heron,2024,7,7158219,1301494.363636,5.500000,2025,6.000000,1.090909,7808966.181818
animated-features,2024,boy-and-the-heron,2024,8,8357907,1519619.454545,5.500000,2025,6.000000,1.090909,9117716.727273
animated-features,2024,boy-and-the-heron,2024,9,9522525,1731368.181818,5.500000,2025,6.000000,1.090909,10388209.090909
animated-features,2024,boy-and-the-heron,2024,10,10498831,1908878.363636,5.500000,2025,6.000000,1.090909,11453270.181818
animated-features,2024,boy-and-the-heron,2024,11,11473000,2086000.000000,5.500000,2025,6.000000,1.090909,12516000.000000
animated-features,2024,boy-and-the-heron,2024,12,12393700,2253400.000000,5.500000,2025,6.000000,1.090909,13520400.000000
animated-features,2024,boy-and-the-heron,2024,13,13342260,2425865.454545,5.500000,2025,6.000000,1.090909,14555192.727273
animated-features,2024,boy-and-the-heron,2024,14,14309772,2601776.727273,5.500000,2025,6.000000,1.090909,15610660.363636
animated-features,2024,boy-and-the-heron,2024,15,15284500,2779000.000000,5.500000,2025,6.000000,1.090909,16674000.000000
animated-features,2024,boy-and-the-heron,2024,16,16189106,2943473.818182,5.500000,2025,6.000000,1.090909,17660842.909091
animated-features,2024,boy-and-the-heron,2024,17,17035375,3097340.909091,5.500000,2025,6.000000,1.090909,18584045.454545
animated-features,2024,boy-and-the-heron,2024,18,17885741,3251952.909091,5.500000,2025,6.000000,1.090909,19511717.454545
animated-features,2024,boy-and-the-heron,2024,19,18702173,3400395.090909,5.500000,2025,6.000000,1.090909,20402370.545455
animated-features,2024,boy-and-the-heron,2024,20,19505247,3546408.545455,5.500000,2025,6.000000,1.090909,21278451.272727
animated-features,2024,boy-and-the-heron,2024,21,20324781,3695414.727273,5.500000,2025,6.000000,1.090909,22172488.363636
animated-features,2024,boy-and-the-heron,2024,22,21266351,3866609.272727,5.500000,2025,6.000000,1.090909,23199655.636364
animated-features,2024,boy-and-the-heron,2024,23,22224461,4040811.090909,5.500000,2025,6.000000,1.090909,24244866.545455
animated-features,2024,boy-and-the-heron,2024,24,22957776,4174141.090909,5.500000,2025,6.000000,1.090909,25044846.545455
animated-features,2024,boy-and-the-heron,2024,25,23820467,4330994.000000,5.500000,2025,6.000000,1.090909,25985964.000000
animated-features,2024,boy-and-the-heron,2024,26,24726555,4495737.272727,5.500000,2025,6.000000,1.090909,26974423.636364
animated-features,2024,boy-and-the-heron,2024,27,25804356,4691701.090909,5.500000,2025,6.000000,1.090909,28150206.545455
animated-features,2024,inside-out-2,2024,1,1946198,353854.181818,5.500000,2025,6.000000,1.090909,2123125.090909
animated-features,2024,inside-out-2,2024,2,4273232,776951.272727,5.500000,2025,6.000000,1.090909,4661707.636364
animated-features,2024,inside-out-2,2024,3,6208284,1128778.909091,5.500000,2025,6.000000,1.090909,6772673.454545
