set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
netflix,2024,arcane-02.2,2024,24,41379806,7523601.090909,5.500000,2025,6.000000,1.090909,45141606.545455
netflix,2024,arcane-02.2,2024,25,42818329,7785150.727273,5.500000,2025,6.000000,1.090909,46710904.363636
netflix,2024,arcane-02.2,2024,26,44256982,8046724.000000,5.500000,2025,6.000000,1.090909,48280344.000000
netflix,2024,arcane-02.3,2024,1,2729767,496321.272727,5.500000,2025,6.000000,1.090909,2977927.636364
netflix,2024,arcane-02.3,2024,2,4799657,872664.909091,5.500000,2025,6.000000,1.090909,5235989.454545
netflix,2024,arcane-02.3,2024,3,6612398,1202254.181818,5.500000,2025,6.000000,1.090909,7213525.090909
netflix,2024,arcane-02.3,2024,4,8438651,1534300.181818,5.500000,2025,6.000000,1.090909,9205801.090909
netflix,2024,arcane-02.3,2024,5,10879285,1978051.818182,5.500000,2025,6.000000,1.090909,11868310.909091
netflix,2024,arcane-02.3,2024,6,13551130,2463841.818182,5.500000,2025,6.000000,1.090909,14783050.909091
netflix,2024,arcane-02.3,2024,7,16141046,2934735.636364,5.500000,2025,6.000000,1.090909,17608413.818182
netflix,2024,arcane-02.3,2024,8,18669961,3394538.363636,5.500000,2025,6.000000,1.090909,20367230.181818
netflix,2024,arcane-02.3,2024,9,21259942,3865444.000000,5.500000,2025,6.000000,1.090909,23192664.000000
netflix,2024,arcane-02.3,2024,10,23799600,4327200.000000,5.500000,2025,6.000000,1.090909,25963200.000000
netflix,2024,arcane-02.3,2024,11,26330336,4787333.818182,5.500000,2025,6.000000,1.090909,28724002.909091
netflix,2024,arcane-02.3,2024,12,28803999,5237090.727273,5.500000,2025,6.000000,1.090909,31422544.363636
netflix,2024,arcane-02.3,2024,13,31399124,5708931.636364,5.500000,2025,6.000000,1.090909,34253589.818182
netflix,2024,arcane-02.3,2024,14,33837369,6152248.909091,5.500000,2025,6.000000,1.090909,36913493.454545
netflix,2024,arcane-02.3,2024,15,36302897,6600526.727273,5.500000,2025,6.000000,1.090909,39603160.363636
netflix,2024,arcane-02.3,2024,16,38814958,7057265.090909,5.500000,2025,6.000000,1.090909,42343590.545455
netflix,2024,arcane-02.3,2024,17,41228207,7496037.636364,5.500000,2025,6.000000,1.090909,44976225.818182
netflix,2024,arcane-02.3,2024,18,43563662,7920665.818182,5.500000,2025,6.000000,1.090909,47523994.909091
netflix,2024,arcane-02.3,2024,19,45824065,8331648.181818,5.500000,2025,6.000000,1.090909,49989889.090909
netflix,2024,arcane-02.3,2024,20,47769232,8685314.909091,5.500000,2025,6.000000,1.090909,52111889.454545
netflix,2024,arcane-02.3,2024,21,49660968,9029266.909091,5.500000,2025,6.000000,1.090909,54175601.454545
netflix,2024,arcane-02.3,2024,22,51578427,9377895.818182,5.500000,2025,6.000000,1.090909,56267374.909091
netflix,2024,arcane-02.3,2024,23,53453101,9718745.636364,5.500000,2025,6.000000,1.090909,58312473.818182
netflix,2024,arcane-02.3,2024,24,55296210,10053856.363636,5.500000,2025,6.000000,1.090909,60323138.181818
netflix,2024,arcane-02.3,2024,25,57272865,10413248.181818,5.500000,2025,6.000000,1.090909,62479489.090909
netflix,2024,arcane-02.3,2024,26,59203425,10764259.090909,5.500000,2025,6.000000,1.090909,64585554.545455
netflix,2025,love-death-robots-04,2025,1,1288805,214800.833333,6.000000,2025,6.000000,1.000000,1288805.000000
netflix,2025,love-death-robots-04,2025,2,2827190,471198.333333,6.000000,2025,6.000000,1.000000,2827190.000000
netflix,2025,love-death-robots-04,2025,3,4392026,732004.333333,6.000000,2025,6.000000,1.000000,4392026.000000
netflix,2025,love-death-robots-04,2025,4,6021520,1003586.666667,6.000000,2025,6.000000,1.000000,6021520.000000
netflix,2025,love-death-robots-04,2025,5,7603568,1267261.333333,6.000000,2025,6.000000,1.000000,7603568.000000
netflix,2025,love-death-robots-04,2025,6,9277448,1546241.333333,6.000000,2025,6.000000,1.000000,9277448.000000
netflix,2025,love-death-robots-04,2025,7,10785021,1797503.500000,6.000000,2025,6.000000,1.000000,10785021.000000
netflix,2025,love-death-robots-04,2025,8,12105683,2017613.833333,6.000000,2025,6.000000,1.000000,12105683.000000
netflix,2025,love-death-robots-04,2025,9,13442281,2240380.166667,6.000000,2025,6.000000,1.000000,13442281.000000
netflix,2025,love-death-robots-04,2025,10,14775408,2462568.000000,6.000000,2025,6.000000,1.000000,14775408.000000
netflix,2025,love-death-robots-04,2025,11,16363182,2727197.000000,6.000000,2025,6.000000,1.000000,16363182.000000
netflix,2025,love-death-robots-04,2025,12,17873253,2978875.500000,6.000000,2025,6.000000,1.000000,17873253.000000
netflix,2025,love-death-robots-04,2025,13,19452904,3242150.666667,6.000000,2025,6.000000,1.000000,19452904.000000
netflix,2025,love-death-robots-04,2025,14,20795379,3465896.500000,6.000000,2025,6.000000,1.000000,20795379.000000
netflix,2025,love-death-robots-04,2025,15,21970042,3661673.666667,6.000000,2025,6.000000,1.000000,21970042.000000
netflix,2026,dinosaurs-01,2026,1,1120351,183664.098361,6.100000,2025,6.000000,0.983607,1101984.590164
netflix,2026,dinosaurs-01,2026,2,2397979,393111.311475,6.100000,2025,6.000000,0.983607,2358667.868852
netflix,2026,dinosaurs-01,2026,3,3715224,609053.114754,6.100000,2025,6.000000,0.983607,3654318.688525
netflix,2026,dinosaurs-01,2026,4,4925929,807529.344262,6.100000,2025,6.000000,0.983607,4845176.065574
netflix,2026,dinosaurs-01,2026,5,5989039,981809.672131,6.100000,2025,6.000000,0.983607,5890858.032787
netflix,2026,dinosaurs-01,2026,6,7145433,1171382.459016,6.100000,2025,6.000000,0.983607,7028294.754098
netflix,2026,dinosaurs-01,2026,7,8305765,1361600.819672,6.100000,2025,6.000000,0.983607,8169604.918033
netflix,2026,dinosaurs-01,2026,8,9322107,1528214.262295,6.100000,2025,6.000000,0.983607,9169285.573770
netflix,2026,dinosaurs-01,2026,9,10298966,1688355.081967,6.100000,2025,6.000000,0.983607,10130130.491803
netflix,2026,dinosaurs-01,2026,10,11308489,1853850.655738,6.100000,2025,6.000000,0.983607,11123103.934426
netflix,2026,dinosaurs-01,2026,11,12521089,2052637.540984,6.100000,2025,6.000000,0.983607,12315825.245902
netflix,2026,dinosaurs-01,2026,12,13652184,2238062.950820,6.100000,2025,6.000000,0.983607,13428377.704918
netflix,2026,dinosaurs-01,2026,13,14694734,2408972.786885,6.100000,2025,6.000000,0.983607,14453836.721311
netflix,2026,dinosaurs-01,2026,14,15611431,2559250.983607,6.100000,2025,6.000000,0.983607,15355505.901639
netflix,2026,dinosaurs-01,2026,15,16623629,2725185.081967,6.100000,2025,6.000000,0.983607,16351110.491803
netflix,2026,dinosaurs-01,2026,16,17733860,2907190.163934,6.100000,2025,6.000000,0.983607,17443140.983607
